a_0,a_1,g,v,id
45.7877,27.3053,8,51.8134,17724
9.9388,70.5379,8,26.5936,17725
98.9932,38.9063,8,7.1509,17726
15.8335,29.9765,8,-3.5723,17727
72.9614,76.9087,8,78.7231,17728
12.5253,4.571,8,4.4207,17729
39.4157,35.3861,8,77.0445,17730
97.7209,88.6883,8,19.8349,17731
42.2082,31.0059,8,96.8771,17732
66.5083,14.525,8,-17.8554,17733
99.1394,8.0585,8,-14.1873,17734
67.078,61.3799,8,88.4675,17735
54.7366,46.0759,8,93.4892,17736
41.6024,99.8076,8,32.1724,17737
80.2509,46.2972,8,66.128,17738
75.4856,96.7305,8,-8.9423,17739
12.3016,4.4803,8,10.7448,17740
95.0239,77.5024,8,53.1697,17741
86.3579,56.5893,8,49.5585,17742
60.4683,7.1359,8,-8.7444,17743
97.3765,99.8254,8,15.1678,17744
5.5794,77.8763,8,2.3325,17745
48.489,8.8908,8,-2.3778,17746
20.6436,1.8918,8,19.483,17747
20.4566,15.2818,8,3.7071,17748
49.8938,6.7361,8,18.3087,17749
2.7919,46.6049,8,13.2175,17750
32.6348,38.1126,8,44.7613,17751
13.8834,6.7129,8,4.0512,17752
35.5614,86.0164,8,46.2695,17753
76.5185,90.8656,8,30.139,17754
73.7981,73.6556,8,78.4195,17755
66.8525,55.0929,8,90.247,17756
8.2047,28.865,8,11.597,17757
80.0093,44.0437,8,84.0658,17758
30.4798,30.6446,8,41.3999,17759
18.3998,3.0163,8,13.3379,17760
26.5656,43.172,8,46.1553,17761
88.452,64.238,8,38.8726,17762
30.2444,59.3918,8,38.6294,17763
83.5602,10.7584,8,16.3302,17764
10.3515,97.1115,8,9.6933,17765
49.7928,57.9028,8,75.4444,17766
40.9445,97.0799,8,0.3217,17767
46.7526,80.3807,8,48.2725,17768
64.631,20.2631,8,7.659,17769
41.1292,97.1092,8,12.352,17770
60.4493,70.0527,8,94.1263,17771
6.4048,60.1701,8,7.9927,17772
18.6003,1.1986,8,27.0613,17773
63.1618,10.7068,8,15.1734,17774
35.946,61.3235,8,77.2871,17775
25.1757,96.2082,8,12.4025,17776
16.1579,20.141,8,-0.1489,17777
37.8871,60.5951,8,61.1111,17778
83.0809,58.5373,8,78.3592,17779
35.9916,66.2735,8,87.5221,17780
55.5339,58.648,8,91.553,17781
75.1478,1.6069,8,8.4583,17782
47.2041,20.4478,8,-7.7231,17783
9.4914,82.4293,8,9.2934,17784
23.8639,56.8047,8,17.0147,17785
9.8686,56.0799,8,29.3763,17786
80.0544,32.866,8,77.6456,17787
26.6508,34.7173,8,55.6852,17788
43.5667,49.8782,8,73.2586,17789
4.6181,51.5374,8,19.0915,17790
48.023,66.0195,8,96.0867,17791
84.5689,37.975,8,56.583,17792
10.6764,24.4944,8,9.7606,17793
61.327,19.5748,8,14.8446,17794
73.2098,53.0435,8,82.2345,17795
50.1585,69.8301,8,84.4795,17796
55.7499,74.9183,8,58.0412,17797
62.5723,7.6715,8,1.6521,17798
29.5291,38.5804,8,44.9821,17799
69.9714,11.1866,8,9.8327,17800
49.01,54.0556,8,97.097,17801
40.6536,17.1447,8,20.9746,17802
96.742,72.31,8,-0.8094,17803
24.9856,30.429,8,43.3118,17804
62.2047,64.1876,8,79.46,17805
76.1782,30.3302,8,76.6579,17806
79.3889,39.0648,8,81.5704,17807
44.9259,8.9132,8,-5.1324,17808
21.2281,89.5049,8,-6.4581,17809
82.8625,23.7172,8,48.7388,17810
0.9746,63.5664,8,8.8946,17811
85.5926,51.1172,8,45.8736,17812
30.8427,81.8657,8,33.8538,17813
22.9252,90.1142,8,17.185,17814
56.5649,68.3395,8,96.805,17815
1.7499,96.1749,8,13.5094,17816
70.9764,78.9361,8,55.9415,17817
19.3547,59.9916,8,17.1187,17818
56.8017,84.8832,8,52.6034,17819
91.8448,11.2075,8,6.3114,17820
25.9861,20.1608,8,10.0903,17821
82.0494,55.0034,8,72.9392,17822
17.7462,61.1019,8,9.1785,17823
20.6348,30.4897,8,14.4489,17824
25.9183,68.7011,8,62.4842,17825
31.4206,35.0215,8,57.0789,17826
65.8048,56.0488,8,81.0428,17827
67.282,11.5167,8,-2.6288,17828
20.7909,42.9706,8,-2.9908,17829
13.9182,47.0824,8,17.773,17830
81.146,42.7167,8,86.3498,17831
67.3776,95.3339,8,15.178,17832
18.407,19.7033,8,27.8187,17833
87.5657,30.141,8,53.691,17834
10.9934,59.5556,8,9.672,17835
20.088,71.9657,8,10.1747,17836
27.4111,46.3051,8,47.2963,17837
54.9324,86.7569,8,42.5285,17838
34.9782,28.955,8,86.5011,17839
36.2171,75.3815,8,78.8678,17840
27.7497,91.2574,8,50.685,17841
79.7555,50.6426,8,88.5184,17842
50.4642,23.6655,8,57.0265,17843
2.0068,56.5471,8,15.6524,17844
75.9681,68.9303,8,92.7558,17845
59.3042,67.0031,8,95.5426,17846
90.6552,28.4134,8,44.0412,17847
99.3872,38.9408,8,5.8722,17848
37.7349,3.8364,8,16.162,17849
72.9083,71.8266,8,89.7376,17850
62.7232,64.0791,8,62.2281,17851
90.4627,35.3346,8,39.9515,17852
1.8255,68.2481,8,15.0962,17853
66.8364,95.4966,8,12.4265,17854
64.7533,25.4593,8,53.1081,17855
86.3181,64.1219,8,49.5659,17856
24.4972,17.4472,8,5.1697,17857
33.9406,83.7798,8,24.0687,17858
18.1535,19.5379,8,14.7586,17859
87.5751,76.4744,8,42.8593,17860
76.1148,25.7165,8,32.0396,17861
75.7132,56.1347,8,100.3575,17862
90.24,78.5413,8,44.6183,17863
47.1476,94.9202,8,30.2691,17864
43.2683,41.2042,8,80.8502,17865
96.0174,49.4383,8,15.3405,17866
84.4831,12.6553,8,5.9379,17867
57.4992,76.3097,8,72.7511,17868
73.8262,19.2225,8,6.2543,17869
87.843,69.0051,8,41.4014,17870
44.0059,25.8601,8,36.3626,17871
97.0461,22.5099,8,20.5214,17872
66.4969,49.692,8,70.461,17873
22.4397,5.6504,8,13.7678,17874
74.8397,70.1528,8,85.0363,17875
96.239,76.2627,8,19.1565,17876
35.401,84.1585,8,60.2688,17877
95.6,68.1571,8,15.0671,17878
60.0221,4.4847,8,1.3941,17879
84.9102,87.7463,8,52.6763,17880
88.9778,26.0262,8,38.4636,17881
32.4984,40.9272,8,39.7979,17882
72.0632,91.938,8,35.5523,17883
26.1608,64.3817,8,38.9565,17884
55.1869,99.2231,8,10.3695,17885
86.7752,29.1647,8,35.4556,17886
79.6182,70.3327,8,78.7438,17887
28.5695,0.6091,8,-7.656,17888
59.8024,82.445,8,55.5454,17889
21.3677,33.988,8,2.0117,17890
79.9078,94.4097,8,5.7117,17891
25.061,56.5119,8,57.9734,17892
75.253,89.049,8,48.1965,17893
29.4831,57.8967,8,46.9237,17894
48.5862,45.4499,8,87.0504,17895
77.3128,4.8619,8,2.1349,17896
7.9768,10.0531,8,3.0277,17897
42.3848,39.2647,8,91.607,17898
46.6251,95.0548,8,0.348,17899
27.026,5.3082,8,18.9129,17900
93.7195,28.314,8,42.5061,17901
24.215,2.2354,8,24.9342,17902
2.5994,83.6387,8,4.1884,17903
2.9422,42.835,8,7.8133,17904
94.0718,4.7577,8,13.289,17905
63.0579,45.9982,8,88.2405,17906
74.0391,86.6696,8,54.5826,17907
21.1274,49.0181,8,30.5875,17908
2.0728,31.1418,8,17.4389,17909
48.2634,96.9504,8,-6.1075,17910
31.8351,28.2535,8,31.4825,17911
30.7377,6.8942,8,2.8607,17912
72.0272,78.31,8,47.2249,17913
51.1336,85.5606,8,67.4893,17914
54.0127,27.7304,8,79.8004,17915
79.8183,77.9305,8,52.8551,17916
3.1948,75.1798,8,-4.5185,17917
19.1422,15.4984,8,-1.6036,17918
17.1235,97.2668,8,-5.9891,17919
80.8786,60.7567,8,65.5018,17920
20.2916,84.4892,8,19.8994,17921
34.981,23.2563,8,47.2419,17922
29.1206,37.2789,8,37.3554,17923
97.7786,89.5739,8,6.7092,17924
69.1289,35.6132,8,69.3187,17925
62.9153,51.5898,8,68.8585,17926
5.3526,47.6295,8,12.6101,17927
85.5673,63.9292,8,42.6888,17928
91.8413,1.0102,8,10.2746,17929
33.4982,65.395,8,88.9852,17930
11.6059,43.1908,8,2.745,17931
47.0561,99.7017,8,3.7963,17932
64.9516,1.7335,8,14.3702,17933
36.2239,93.0257,8,16.21,17934
86.6505,19.6137,8,-12.7969,17935
60.3304,81.5654,8,50.4286,17936
66.2622,23.4511,8,32.9805,17937
62.5715,49.722,8,61.0611,17938
81.0248,5.3442,8,-1.9339,17939
90.6291,26.782,8,37.5312,17940
30.9316,72.8015,8,38.4441,17941
59.1129,35.822,8,78.4111,17942
16.5285,8.3469,8,3.1338,17943
96.1575,73.5921,8,-2.8541,17944
53.546,10.874,8,5.699,17945
75.6309,82.2358,8,29.1466,17946
22.0976,62.1425,8,8.5245,17947
99.0936,84.8782,8,7.1318,17948
11.0692,77.896,8,6.0439,17949
34.2015,47.5066,8,84.0362,17950
63.8625,19.5975,8,5.5427,17951
60.6277,19.3729,8,5.1629,17952
58.0979,23.2832,8,53.5902,17953
58.9585,7.0545,8,9.0041,17954
28.1672,37.2067,8,54.7586,17955
20.6387,59.2278,8,8.4095,17956
25.4,4.5058,8,13.0627,17957
86.8973,31.3081,8,46.2576,17958
27.0433,66.2147,8,23.1134,17959
14.631,59.367,8,-6.3431,17960
21.7541,75.0961,8,29.1262,17961
18.8571,88.9988,8,39.118,17962
84.0156,64.6061,8,38.7944,17963
81.1771,48.388,8,57.7548,17964
12.6117,64.607,8,22.2241,17965
65.6326,50.9955,8,98.3866,17966
1.211,80.2596,8,17.8033,17967
4.431,43.759,8,10.9666,17968
28.169,91.867,8,41.1339,17969
29.7849,2.8096,8,13.2873,17970
9.3542,46.3588,8,23.3585,17971
83.5638,95.5187,8,10.5933,17972
9.5939,1.053,8,10.1134,17973
27.8325,41.5941,8,66.2813,17974
89.4665,81.3576,8,47.0558,17975
46.2063,87.2384,8,34.1915,17976
66.1694,86.772,8,43.3605,17977
72.936,16.1503,8,5.1556,17978
0.2649,93.3415,8,13.9003,17979
15.8915,67.9037,8,13.7581,17980
33.8363,79.8193,8,36.128,17981
94.9437,58.9233,8,49.3437,17982
90.242,43.1605,8,54.4168,17983
23.8924,60.0286,8,16.7481,17984
0.0358,7.7107,8,-6.4336,17985
90.9101,6.9749,8,3.8779,17986
14.6196,12.807,8,8.5762,17987
29.0576,99.5156,8,12.6356,17988
85.1429,54.0274,8,31.9788,17989
25.6817,64.6511,8,34.8181,17990
93.9571,33.5954,8,44.8379,17991
55.8085,74.7022,8,99.4472,17992
39.1876,76.7081,8,73.1314,17993
13.3944,6.4035,8,18.8075,17994
85.5203,21.128,8,12.9824,17995
61.3889,62.3529,8,79.3599,17996
48.6255,42.2843,8,90.0676,17997
13.7126,88.2864,8,2.5187,17998
30.2612,33.0763,8,46.5878,17999
35.661,5.4287,8,6.2013,18000
32.4799,38.3645,9,44.2902,18001
26.0745,43.889,9,32.1544,18002
54.167,86.1661,9,27.051,18003
92.5935,8.8016,9,4.7374,18004
93.4531,66.657,9,42.322,18005
44.6899,0.351,9,-7.5855,18006
7.1282,81.7732,9,2.7259,18007
36.1617,97.1333,9,-11.3268,18008
20.5493,62.4769,9,13.0373,18009
40.5014,17.3581,9,5.662,18010
1.3275,64.537,9,11.5035,18011
77.5968,7.1193,9,26.4016,18012
87.7123,9.439,9,8.1662,18013
94.57,28.3395,9,29.4376,18014
92.1725,60.0856,9,66.8075,18015
71.737,86.864,9,63.6861,18016
35.2553,15.1225,9,3.7943,18017
92.0974,43.39,9,39.0805,18018
32.4736,49.6417,9,46.2041,18019
42.2554,91.5405,9,55.9069,18020
89.2799,43.7729,9,46.2711,18021
44.9488,36.6519,9,98.6693,18022
85.357,97.7097,9,12.0886,18023
37.8932,69.8608,9,72.6037,18024
24.7874,71.5973,9,31.3102,18025
80.7564,19.3778,9,27.232,18026
28.805,65.6041,9,39.3858,18027
77.3769,25.6705,9,40.8648,18028
2.5152,13.516,9,24.0491,18029
7.1508,34.9249,9,28.8987,18030
90.4481,66.7499,9,30.7014,18031
21.8686,34.4628,9,17.74,18032
32.6375,31.3784,9,35.1717,18033
19.0006,77.8322,9,1.5458,18034
1.841,29.6483,9,-2.5768,18035
9.3207,41.3339,9,3.3112,18036
71.4515,40.5086,9,81.3453,18037
52.0679,90.7773,9,34.4306,18038
63.4537,37.0957,9,72.2053,18039
16.264,38.3788,9,-9.5366,18040
85.9435,93.7572,9,11.4389,18041
65.5895,23.8828,9,58.0455,18042
6.7911,22.6775,9,0.8879,18043
84.8709,98.1807,9,16.032,18044
59.1524,16.7415,9,-4.1214,18045
68.0274,94.4608,9,21.9757,18046
34.8435,48.3955,9,79.076,18047
58.7551,29.8389,9,46.0599,18048
87.5723,61.666,9,46.0601,18049
19.6003,78.55,9,-0.1271,18050
79.2144,87.5489,9,52.9845,18051
90.1008,36.4433,9,56.6803,18052
33.903,54.5857,9,89.094,18053
42.2574,3.6153,9,-1.486,18054
92.024,99.1222,9,1.239,18055
71.3826,15.1081,9,18.9823,18056
43.3429,41.7705,9,75.3675,18057
71.4991,48.5977,9,71.1403,18058
62.6834,64.8059,9,84.8608,18059
67.5814,46.3347,9,78.5227,18060
60.9314,30.342,9,102.4907,18061
55.0179,9.2086,9,16.0871,18062
73.714,87.1517,9,48.8868,18063
64.268,41.749,9,69.1905,18064
96.1613,91.0605,9,-14.6994,18065
83.0719,41.4586,9,78.1878,18066
72.2757,92.8523,9,49.3241,18067
28.9923,42.4396,9,51.0891,18068
4.8404,19.689,9,16.9998,18069
93.2604,32.4887,9,47.5326,18070
11.3877,95.3684,9,-6.4238,18071
71.8107,24.2858,9,41.9132,18072
85.0292,23.2315,9,49.4331,18073
91.561,10,9,16.3869,18074
25.7713,69.5566,9,66.9366,18075
61.233,21.4259,9,-13.4845,18076
29.032,71.4703,9,52.0915,18077
1.075,93.2016,9,12.3124,18078
24.1109,19.8391,9,-2.6086,18079
90.4076,58.7723,9,63.6861,18080
45.8221,20.4522,9,-0.2686,18081
62.1985,82.5314,9,54.4625,18082
3.656,2.4948,9,17.1321,18083
29.5084,44.8189,9,30.5236,18084
50.8938,98.0194,9,15.3444,18085
55.4015,33.4047,9,70.2908,18086
49.2231,58.3725,9,73.4602,18087
20.1186,83.9715,9,18.9429,18088
83.6765,21.0083,9,20.3972,18089
93.6865,32.3717,9,63.576,18090
60.1782,57.8134,9,74.269,18091
41.0215,77.0378,9,82.1761,18092
59.0534,17.774,9,2.1766,18093
39.9026,20.2772,9,13.0197,18094
97.0297,86.3696,9,12.0395,18095
21.6387,19.9818,9,8.9789,18096
86.3258,94.6172,9,16.5881,18097
77.4526,46.8935,9,71.5576,18098
3.8054,93.8564,9,20.2385,18099
62.2232,77.6439,9,53.2478,18100
26.9337,95.0283,9,5.7947,18101
22.8179,54.6418,9,-2.8185,18102
79.8326,50.5937,9,78.1867,18103
21.7238,37.6385,9,7.5052,18104
7.0221,47.3759,9,-3.795,18105
34.7097,59.5232,9,75.6359,18106
86.7995,10.3276,9,-15.4923,18107
45.5645,82.7554,9,42.7079,18108
51.2072,75.8834,9,75.8624,18109
17.8529,87.9724,9,5.2649,18110
33.5789,37.8931,9,91.1559,18111
27.2267,50.5788,9,61.5468,18112
86.146,96.8253,9,15.4971,18113
6.0451,0.3913,9,9.1391,18114
31.7969,91.9924,9,43.4298,18115
89.2233,39.7431,9,42.6645,18116
87.8138,39.2918,9,20.8571,18117
43.8675,97.0027,9,9.8282,18118
19.7058,75.9584,9,1.8748,18119
80.6449,57.6065,9,75.4251,18120
6.9995,68.4446,9,10.7774,18121
69.966,17.3801,9,-2.6714,18122
78.9262,92.9919,9,-3.9153,18123
82.2689,54.8741,9,86.0365,18124
29.8198,38.81,9,47.4965,18125
2.8784,93.7355,9,27.0209,18126
84.0328,42.531,9,60.0051,18127
77.7762,64.7362,9,61.3969,18128
44.1125,68.4719,9,82.5043,18129
10.4897,45.5578,9,18.3028,18130
73.1679,93.9029,9,11.4481,18131
54.5451,26.2133,9,44.9538,18132
58.8624,40.7457,9,62.6706,18133
62.1301,48.051,9,89.6409,18134
12.1292,0.7947,9,10.9277,18135
36.897,39.8309,9,67.5432,18136
96.7278,1.6315,9,-11.2482,18137
14.6003,75.6052,9,10.6892,18138
21.4834,51.1893,9,14.5611,18139
66.9409,72.0913,9,87.5667,18140
35.7686,15.1042,9,6.9625,18141
53.2065,89.2485,9,39.2179,18142
44.822,64.4212,9,88.6741,18143
3.2788,76.7818,9,5.5595,18144
41.4247,89.3213,9,45.313,18145
42.0619,10.0312,9,5.7502,18146
17.6526,40.6067,9,21.9848,18147
23.3121,88.0805,9,5.4407,18148
69.7626,47.0551,9,80.199,18149
87.8078,66.3412,9,58.5669,18150
30.5354,23.1958,9,33.3272,18151
0.4627,8.6594,9,12.6826,18152
41.8666,61.1824,9,79.3135,18153
11.0717,40.026,9,-2.8271,18154
87.1079,35.8777,9,57.1078,18155
34.6324,7.6279,9,-0.8988,18156
44.1813,44.7415,9,74.1251,18157
78.7254,87.8397,9,25.1159,18158
58.1331,26.362,9,56.5136,18159
18.3513,17.1817,9,7.9629,18160
42.3294,54.3532,9,67.6285,18161
36.1233,69.0882,9,85.6967,18162
14.9476,19.9559,9,8.8597,18163
95.7317,74.1256,9,10.3934,18164
92.4654,45.611,9,33.8971,18165
71.1699,7.8564,9,-1.8432,18166
67.5417,35.7,9,75.2037,18167
8.9215,78.105,9,7.6451,18168
75.8077,24.4085,9,42.239,18169
60.0634,82.4197,9,50.28,18170
97.2793,21.3788,9,19.9318,18171
95.7505,12.2246,9,13.7567,18172
34.6517,69.6174,9,85.1708,18173
57.8954,66.1086,9,80.6324,18174
25.9834,50.827,9,41.0067,18175
58.0452,13.4109,9,13.6358,18176
37.9861,89.3575,9,63.7428,18177
2.9223,56.8906,9,5.4996,18178
27.033,6.459,9,13.9262,18179
5.4988,60.3243,9,5.6217,18180
23.2979,3.2848,9,-3.4129,18181
84.5018,24.1706,9,43.536,18182
10.3905,55.1698,9,2.5091,18183
14.4963,33.2702,9,13.6628,18184
19.7323,98.0829,9,8.9058,18185
30.548,55.9736,9,52.9395,18186
55.9641,66.4711,9,81.0634,18187
66.9343,4.3573,9,19.5686,18188
45.749,40.1495,9,97.0744,18189
44.747,25.4673,9,57.7177,18190
37.8105,64.3214,9,88.8725,18191
41.4211,10.5252,9,14.7646,18192
39.6901,86.1623,9,40.6773,18193
1.196,61.8512,9,27.8519,18194
83.9402,37.2975,9,32.1179,18195
7.8238,46.493,9,-8.8409,18196
92.6674,35.1115,9,27.7611,18197
96.8757,51.4271,9,17.1392,18198
62.8726,66.0923,9,69.7758,18199
67.3849,10.8561,9,-8.6807,18200
46.331,30.9366,9,69.3736,18201
20.6709,82.7448,9,21.4623,18202
78.2076,37.0492,9,73.5685,18203
10.2246,25.3732,9,17.6652,18204
94.4073,63.7261,9,46.012,18205
92.061,92.9324,9,13.736,18206
30.216,65.2071,9,56.7263,18207
76.6493,29.1687,9,83.8945,18208
60.0027,61.1556,9,71.8706,18209
19.1649,81.4901,9,-6.6956,18210
65.3843,13.6354,9,9.7764,18211
71.3866,72.3984,9,99.1341,18212
56.9238,68.9492,9,84.6142,18213
8.2762,43.3113,9,-5.7967,18214
29.8178,57.0453,9,39.5617,18215
95.8664,14.6916,9,-2.0409,18216
6.3073,62.6837,9,2.6979,18217
11.7924,2.6777,9,14.7375,18218
53.0081,6.1152,9,17.3389,18219
77.7429,39.9503,9,75.5791,18220
96.339,78.0995,9,14.5036,18221
48.1669,95.0641,9,14.0754,18222
63.8437,27.176,9,40.4158,18223
80.7677,9.355,9,26.3686,18224
57.2037,49.3793,9,94.1602,18225
70.4968,70.2617,9,75.8324,18226
89.9075,63.7984,9,46.2076,18227
9.22,61.3694,9,3.7059,18228
4.197,72.4132,9,3.2506,18229
86.7787,53.4445,9,42.3016,18230
61.8278,22.0145,9,6.3702,18231
45.1433,30.5475,9,69.5054,18232
65.1307,84.5107,9,40.2108,18233
80.9867,46.9919,9,95.5866,18234
80.5608,25.8994,9,35.7258,18235
38.4887,67.1841,9,84.1165,18236
85.5355,4.5688,9,20.2885,18237
69.6102,53.5826,9,75.6738,18238
90.9605,18.8564,9,14.7386,18239
25.8604,68.7316,9,47.5558,18240
82.6801,13.4073,9,5.045,18241
4.7396,85.9531,9,8.782,18242
47.8569,12.8817,9,9.3107,18243
96.9982,73.0793,9,8.1177,18244
22.2725,32.5436,9,13.6162,18245
74.9022,64.9416,9,91.3235,18246
67.9275,8.7723,9,4.5405,18247
40.3342,18.1442,9,5.7916,18248
98.2774,42.3726,9,-11.7743,18249
76.1685,19.116,9,15.5282,18250
42.4083,13.2087,9,-6.1933,18251
71.345,54.8014,9,78.7917,18252
31.5694,63.0213,9,28.7691,18253
20.0558,81.7802,9,13.501,18254
86.4752,26.235,9,46.0487,18255
66.0854,63.5009,9,84.4459,18256
75.2301,34.5573,9,96.6414,18257
54.5653,11.6965,9,6.6145,18258
89.4959,25.6162,9,69.7995,18259
73.1762,28.2606,9,81.2234,18260
69.2585,41.6689,9,71.7039,18261
6.6169,16.3015,9,25.2853,18262
34.61,81.7578,9,43.9101,18263
61.4669,74.6866,9,83.3013,18264
21.2188,69.8668,9,3.5482,18265
46.6984,41.183,9,83.3239,18266
75.1917,3.7559,9,-7.8245,18267
31.208,21.8627,9,6.2722,18268
50.854,4.9814,9,15.4805,18269
6.7998,2.0946,9,21.1268,18270
96.8271,3.7817,9,21.0303,18271
19.7075,77.0321,9,20.5931,18272
54.7788,43.7302,9,85.4227,18273
31.8262,88.9349,9,41.6508,18274
21.5749,44.2811,9,5.7505,18275
15.7168,65.0705,9,19.1124,18276
45.3952,18.9033,9,10.3762,18277
56.4883,40.1999,9,85.8603,18278
40.7885,56.8061,9,89.6388,18279
53.9459,48.2821,9,95.8633,18280
60.2158,11.0824,9,17.7452,18281
84.5917,26.7123,9,33.4893,18282
26.7987,69.9418,9,38.9575,18283
33.5496,63.8387,9,84.9816,18284
97.1029,68.1362,9,21.2262,18285
90.4353,3.7612,9,0.6149,18286
10.3621,34.5806,9,14.4184,18287
86.608,43.108,9,51.1673,18288
82.2688,97.6632,9,0.3132,18289
77.7627,68.0491,9,74.0011,18290
69.4886,43.8987,9,68.3311,18291
30.0237,70.95,9,39.1322,18292
3.0368,8.7175,9,16.6698,18293
38.0243,56.6442,9,81.6409,18294
29.6997,93.7756,9,-1.5296,18295
41.8406,88.1515,9,53.4841,18296
55.1777,67.5388,9,88.1418,18297
9.2642,48.6427,9,3.2305,18298
70.1535,50.0727,9,98.0244,18299
48.832,32.0606,9,76.2882,18300
8.3187,40.2862,9,11.6887,18301
71.0945,33.2869,9,68.7477,18302
45.2085,89.6098,9,56.3182,18303
75.0268,81.2278,9,51.9533,18304
35.6384,61.5592,9,73.6821,18305
89.2376,27.0489,9,26.6325,18306
50.4668,52.3657,9,88.968,18307
16.4961,51.5977,9,29.7386,18308
78.3426,86.5173,9,49.5484,18309
60.763,30.2191,9,62.3615,18310
23.2765,72.6081,9,12.7286,18311
4.5129,37.006,9,16.9135,18312
38.4611,13.3113,9,8.5268,18313
26.9811,14.0719,9,0.658,18314
6.0401,78.9421,9,16.0115,18315
22.4001,22.1096,9,7.7435,18316
89.5846,11.8778,9,9.291,18317
50.4108,0.9649,9,14.0159,18318
93.9194,53.2003,9,34.0054,18319
69.3459,98.3469,9,22.6311,18320
81.7691,14.8796,9,31.4,18321
30.7562,41.6204,9,41.868,18322
16.9728,51.388,9,4.1047,18323
29.798,0.958,9,28.4861,18324
41.0879,0.1341,9,12.3638,18325
86.9745,17.7336,9,4.1571,18326
37.3687,22.2044,9,53.9953,18327
28.8725,61.5745,9,60.4635,18328
30.7932,34.3715,9,55.2374,18329
79.8193,58.1887,9,88.8293,18330
88.1797,81.7816,9,37.437,18331
22.2527,81.5813,9,10.6644,18332
9.8215,66.5963,9,11.2867,18333
10.9123,17.0113,9,-5.5737,18334
73.3229,12.0107,9,8.3415,18335
80.2862,28.8807,9,78.6115,18336
88.3862,14.9263,9,22.1158,18337
65.1691,17.6888,9,14.3544,18338
57.3979,3.568,9,5.6146,18339
10.1342,55.6261,9,17.0878,18340
5.1061,40.0239,9,13.0737,18341
91.6454,44.1388,9,41.3568,18342
41.9239,69.9073,9,93.8391,18343
83.118,37.9875,9,66.7667,18344
89.1887,3.0241,9,-1.1399,18345
20.405,4.6099,9,9.8758,18346
83.5793,18.5513,9,3.5029,18347
41.0524,68.4456,9,70.048,18348
14.4481,4.5485,9,24.8395,18349
89.8326,42.4776,9,27.2091,18350
91.1117,5.6343,9,10.3447,18351
84.7674,90.9424,9,54.8352,18352
81.6169,79.0578,9,40.9138,18353
66.3449,60.6819,9,82.689,18354
71.2341,57.2897,9,82.1233,18355
95.7975,23.3751,9,7.1313,18356
9.2082,1.524,9,30.8601,18357
32.7129,7.5446,9,10.7699,18358
19.7232,46.8957,9,14.3143,18359
11.1282,70.7873,9,1.4747,18360
36.6939,14.6295,9,-2.1012,18361
10.9198,84.7272,9,16.15,18362
63.4636,40.6314,9,81.9247,18363
97.6,58.4988,9,10.2352,18364
80.746,28.9017,9,89.7421,18365
37.9318,63.2546,9,98.9297,18366
74.1522,7.9627,9,4.7235,18367
15.4749,20.3889,9,29.4688,18368
15.0648,45.5434,9,-7.8832,18369
15.6198,38.83,9,5.2883,18370
77.6896,85.9501,9,41.6631,18371
73.3437,60.3946,9,82.0662,18372
26.7668,13.5352,9,24.7604,18373
18.625,36.0782,9,11.4037,18374
6.178,87.682,9,3.7064,18375
59.8652,99.984,9,14.4442,18376
46.6556,96.979,9,12.5863,18377
31.9806,84.3996,9,56.8399,18378
1.7509,16.2326,9,6.8425,18379
33.3251,14.9438,9,14.3593,18380
60.0158,59.9983,9,96.1676,18381
13.0578,55.881,9,16.5212,18382
73.2352,92.2511,9,65.7369,18383
45.0738,73.8085,9,82.7082,18384
99.4354,36.1682,9,3.8669,18385
32.8171,62.668,9,25.4733,18386
43.0739,21.2041,9,-9.3146,18387
33.322,89.4728,9,43.1471,18388
95.8426,28.4411,9,4.4767,18389
72.4843,0.161,9,10.4712,18390
92.514,21.0547,9,13.5022,18391
68.6339,77.8986,9,41.8105,18392
0.1194,39.9741,9,-11.4195,18393
79.5586,21.4946,9,16.8573,18394
39.2442,41.7924,9,80.4084,18395
43.3333,6.23,9,9.8486,18396
90.188,96.971,9,-0.1574,18397
21.4703,67.7425,9,4.0029,18398
73.9267,27.4584,9,47.7139,18399
81.6392,26.8269,9,35.6224,18400
5.8635,35.517,9,8.2106,18401
79.7367,80.7167,9,46.4475,18402
4.6354,16.0137,9,4.412,18403
97.6507,17.6498,9,22.6219,18404
70.1967,71.618,9,85.7443,18405
93.6581,64.9085,9,30.7161,18406
50.405,15.8532,9,-0.4176,18407
39.1989,83.2082,9,42.1576,18408
97.1045,43.1782,9,7.2607,18409
5.9321,44.2036,9,-5.9449,18410
85.6851,70.0168,9,59.2032,18411
6.4884,62.0246,9,-2.8018,18412
28.9504,5.9983,9,6.7305,18413
49.7381,75.2297,9,82.2755,18414
87.7525,75.2723,9,47.0021,18415
89.5801,70.8576,9,43.7573,18416
17.5529,58.0137,9,6.1418,18417
68.7801,78.2398,9,34.3723,18418
22.0497,72.4472,9,-4.4115,18419
67.5634,92.4408,9,37.3718,18420
40.7139,93.3679,9,5.5336,18421
34.4587,65.6127,9,104.8202,18422
63.4444,90.8458,9,50.2466,18423
15.0154,38.7582,9,-0.107,18424
40.2975,33.7759,9,82.7391,18425
42.8064,9.6582,9,29.3596,18426
3.9295,84.1297,9,20.2662,18427
87.6257,34.3273,9,26.2487,18428
16.0368,61.9701,9,-13.2393,18429
49.9605,33.0272,9,81.7098,18430
