a_0,a_1,a_2,g,v,id
25.8568,73.3673,4.3124,7,15.3103,15656
44.8811,6.2211,50.4092,7,14.4386,15657
10.3644,31.9145,18.8512,7,13.7624,15658
62.3937,87.2813,62.769,7,38.3875,15659
28.5017,33.9171,5.5124,7,17.2049,15660
5.2852,18.3454,40.4189,7,15.2099,15661
6.9656,28.1561,48.7033,7,8.2168,15662
58.1103,58.5472,56.6833,7,90.1514,15663
40.3255,96.7832,70.7927,7,18.8605,15664
76.618,51.6667,99.1411,7,-0.3095,15665
74.4663,6.1166,39.3623,7,8.3007,15666
91.2842,98.211,47.7568,7,13.3766,15667
22.8637,54.2405,98.6966,7,15.9391,15668
94.1418,45.4166,52.9648,7,59.1318,15669
7.8249,61.3793,80.1459,7,29.8236,15670
32.8392,96.5453,96.4072,7,12.19,15671
40.1896,24.265,17.0772,7,96.1236,15672
61.0354,68.7694,98.0971,7,1.4506,15673
4.9227,96.4445,3.4352,7,14.8552,15674
83.7764,26.371,26.3188,7,88.244,15675
52.8945,7.3358,21.4354,7,0.647,15676
93.2581,93.8685,74.853,7,47.7482,15677
90.519,56.0102,37.8376,7,33.6512,15678
21.223,37.9472,84.2865,7,47.2032,15679
7.4158,95.2324,75.8844,7,14.8097,15680
72.3808,92.67,39.2634,7,37.7684,15681
85.2533,22.936,66.5733,7,38.5871,15682
85.8839,33.4135,44.4549,7,51.1046,15683
50.5639,82.2984,49.9492,7,87.155,15684
50.8075,20.5374,97.37,7,6.1687,15685
13.3586,89.7522,38.4271,7,18.6124,15686
56.4632,16.9972,88.6828,7,7.9087,15687
38.9712,68.4683,77.4896,7,76.6082,15688
12.282,13.6856,90.8558,7,2.1991,15689
51.2047,18.0383,25.3907,7,47.6765,15690
19.9611,63.7904,26.8211,7,42.1512,15691
30.5134,32.7365,11.6029,7,43.493,15692
30.1024,88.3179,85.5092,7,41.536,15693
80.7131,23.1454,92.8704,7,27.6798,15694
16.8021,31.6059,9.7519,7,26.9528,15695
53.6393,32.3813,63.0159,7,72.1671,15696
75.4294,5.0594,97.475,7,2.7599,15697
48.1006,10.2941,88.7507,7,-0.6478,15698
7.0661,72.9587,75.7149,7,4.9676,15699
41.1343,83.2652,55.5352,7,98.6085,15700
73.9979,49.542,82.9989,7,48.6187,15701
67.5875,57.8351,14.3098,7,47.3815,15702
9.3181,22.3283,9.5862,7,3.7206,15703
78.405,93.1121,88.3866,7,23.4129,15704
22.8015,29.7001,57.5343,7,79.4392,15705
95.3909,83.1366,1.8939,7,18.9252,15706
22.8236,97.6729,57.3032,7,-6.2502,15707
1.1063,84.5967,51.6201,7,20.2328,15708
28.0797,69.9859,7.3181,7,0.0514,15709
27.2842,36.6956,40.9269,7,67.5047,15710
46.2861,75.5692,94.4881,7,-5.884,15711
7.5585,47.7923,6.5451,7,14.7778,15712
14.0393,4.9587,46.4738,7,11.6711,15713
33.8995,67.4179,56.3232,7,76.0769,15714
65.6494,62.1432,75.6977,7,92.2564,15715
53.3446,22.8668,30.8816,7,54.6045,15716
78.2006,63.5461,23.9437,7,81.2512,15717
85.8632,19.9495,90.0391,7,-7.7865,15718
26.0228,56.0532,52.5371,7,90.9865,15719
98.761,92.5567,13.1263,7,6.2511,15720
80.5947,9.7387,91.9545,7,9.7409,15721
33.3154,83.9123,32.3758,7,81.2522,15722
20.2729,83.4243,36.8337,7,46.6451,15723
7.4575,80.6903,13.9372,7,-2.8329,15724
59.4628,16.2236,32.4626,7,43.9279,15725
89.6641,88.0454,36.3318,7,52.6463,15726
53.4062,86.7429,66.9351,7,87.2636,15727
93.987,87.4519,18.9537,7,57.0969,15728
2.7622,16.5382,49.0906,7,8.1009,15729
88.5407,4.3658,38.6587,7,2.1047,15730
91.0937,94.8677,63.9746,7,50.9046,15731
10.5399,46.3962,84.9825,7,-2.1549,15732
12.1294,16.0907,32.572,7,6.1,15733
63.0892,7.1154,11.866,7,16.9016,15734
93.1807,37.3152,8.5479,7,19.8476,15735
68.2777,26.2305,76.9773,7,61.4157,15736
98.988,47.7019,93.2895,7,17.8155,15737
20.6009,64.5568,82.4864,7,47.56,15738
24.5276,1.3916,60.129,7,-6.749,15739
24.1153,52.6797,2.7032,7,-2.7375,15740
49.034,11.3175,58.7944,7,3.0777,15741
13.1407,93.4694,28.5965,7,16.0088,15742
34.4664,39.7916,8.3312,7,15.8587,15743
99.0987,61.5494,67.9618,7,36.0388,15744
15.7574,85.4937,87.9969,7,2.9984,15745
65.2227,94.4987,27.1185,7,46.9317,15746
42.4822,3.5254,81.0628,7,-6.9715,15747
98.573,64.9858,50.4112,7,-2.9421,15748
65.9725,64.771,55.5084,7,87.9578,15749
55.5382,84.3939,22.6682,7,66.0761,15750
78.9415,94.5456,45.2911,7,46.2968,15751
53.8124,49.8483,0.7156,7,11.7593,15752
55.6337,43.0089,50.1505,7,80.5318,15753
65.3973,70.7386,41.4589,7,91.4686,15754
7.2719,6.4782,76.8089,7,19.3404,15755
78.552,38.9973,70.4616,7,86.8667,15756
72.4041,43.6416,17.376,7,95.9458,15757
86.1089,99.155,25.6129,7,15.9427,15758
10.7219,95.7061,80.9248,7,19.0209,15759
99.4463,14.6373,38.439,7,10.3119,15760
74.2844,0.5328,78.6065,7,10.646,15761
41.1732,23.1055,79.8555,7,33.621,15762
42.9998,57.2273,23.5217,7,108.6235,15763
95.8285,96.8871,16.533,7,20.6047,15764
32.1539,43.1438,68.7717,7,82.037,15765
49.6378,24.5662,73.0806,7,76.6881,15766
26.8909,5.5104,95.4658,7,17.1775,15767
42.1023,20.9565,69.4921,7,44.3874,15768
97.7625,94.3478,82.354,7,8.1443,15769
26.64,35.9812,99.5646,7,17.7283,15770
41.5193,81.5582,17.1527,7,90.4712,15771
38.6564,31.167,19.541,7,81.3816,15772
13.6865,76.4979,80.5367,7,10.7717,15773
47.6796,52.3222,96.5338,7,27.3996,15774
42.1706,3.7234,47.5362,7,-0.3369,15775
2.4909,6.5686,67.1244,7,22.3374,15776
97.9592,67.051,93.4864,7,13.7719,15777
20.3378,89.5564,74.4835,7,39.3315,15778
99.8593,4.0266,75.8795,7,17.262,15779
88.0869,23.2833,10.6794,7,49.429,15780
70.9501,24.1569,93.4044,7,18.1588,15781
60.9823,3.677,88.0962,7,18.2328,15782
14.4152,19.9413,80.7155,7,25.638,15783
17.3953,27.9868,24.3126,7,8.4968,15784
63.5824,14.5569,30.4286,7,8.0161,15785
61.7451,54.6232,39.5484,7,70.4023,15786
81.2383,97.6236,50.2431,7,3.3948,15787
98.9144,50.4697,34.8105,7,12.3296,15788
27.5888,0.1052,74.9177,7,-0.9419,15789
54.8882,26.7382,27.0747,7,79.0657,15790
42.7965,24.6947,15.0211,7,58.9567,15791
28.1974,92.5265,3.959,7,26.1111,15792
99.9421,76.9902,67.7298,7,1.1086,15793
22.719,10.3402,62.7366,7,7.5497,15794
56.4765,65.5826,88.9404,7,8.2842,15795
42.8309,24.4229,77.7703,7,73.7739,15796
26.9618,77.8435,32.6106,7,83.5504,15797
94.7523,4.7169,24.5045,7,3.6702,15798
67.3929,94.5791,75.4478,7,61.7473,15799
4.9949,19.7941,83.0392,7,2.8696,15800
52.709,59.2035,92.69,7,5.7015,15801
15.156,42.3138,10.51,7,9.6538,15802
39.6999,64.3968,16.4861,7,62.9364,15803
27.8942,10.9932,23.735,7,3.781,15804
47.6101,20.1917,84.9442,7,52.0981,15805
56.3173,70.142,25.9584,7,77.7141,15806
31.7646,44.4243,6.0657,7,-2.8158,15807
73.672,72.1272,24.3415,7,87.8202,15808
60.6715,87.0422,89.9275,7,11.0228,15809
8.1928,39.0311,98.6143,7,3.9224,15810
45.8319,48.0195,26.0608,7,83.1807,15811
66.5084,58.0759,80.9075,7,41.4613,15812
72.3459,46.9384,12.2969,7,56.4336,15813
69.488,83.7934,84.3796,7,50.4937,15814
59.762,28.8206,80.7248,7,50.3201,15815
8.1454,81.7129,73.8161,7,10.9493,15816
56.7379,18.5532,56.9149,7,47.1256,15817
10.9172,35.5216,44.7518,7,-8.3995,15818
82.2208,88.4062,59.2097,7,37.3058,15819
58.3809,97.7568,50.161,7,12.0258,15820
74.1442,27.9469,6.4689,7,24.3002,15821
37.7674,72.9305,44.8536,7,74.1343,15822
19.0761,25.9355,10.5196,7,49.1366,15823
28.249,84.5213,69.1435,7,76.838,15824
30.6915,19.6335,44.8203,7,52.2769,15825
45.8742,62.573,19.0341,7,81.934,15826
11.8595,61.9848,50.7054,7,1.3166,15827
72.1177,51.6747,50.8306,7,63.0183,15828
47.1021,38.6889,63.904,7,64.4965,15829
18.7368,97.7357,42.986,7,3.1525,15830
54.8047,79.5613,41.0472,7,63.5459,15831
4.3792,29.8657,16.446,7,9.3245,15832
30.4284,85.6217,21.5425,7,91.885,15833
99.5517,82.2728,35.4907,7,9.1102,15834
24.3412,6.3168,62.7986,7,26.025,15835
22.9157,29.0214,92.0569,7,16.7684,15836
22.6603,73.6407,5.6472,7,-0.7998,15837
87.4665,51.4472,58.7934,7,44.727,15838
46.6863,35.531,93.1285,7,18.4395,15839
35.0813,93.4593,15.6881,7,59.784,15840
73.6253,85.4638,2.9356,7,17.7166,15841
43.4021,79.3703,3.1644,7,11.1205,15842
24.9186,80.729,21.5561,7,74.8183,15843
11.067,9.3327,2.0049,7,2.2713,15844
12.6261,76.7786,55.6175,7,21.624,15845
61.458,82.3679,84.1696,7,59.0933,15846
91.7788,86.1931,59.4639,7,53.4009,15847
66.7617,75.8444,12.0226,7,34.6433,15848
65.2393,55.3623,13.81,7,49.2121,15849
73.1278,98.1017,81.0521,7,19.6577,15850
86.7833,15.2961,1.7195,7,13.1147,15851
21.3543,23.0539,12.8311,7,48.4481,15852
53.875,36.7184,80.9948,7,38.3981,15853
3.2429,7.965,71.2377,7,17.3934,15854
23.758,92.7544,8.9898,7,47.7857,15855
53.893,93.7603,50.9382,7,38.6421,15856
73.1795,47.3039,64.2029,7,57.7111,15857
86.3024,26.9524,4.556,7,22.4785,15858
37.1691,88.9361,27.9564,7,41.4443,15859
52.8699,8.9685,18.4022,7,26.0079,15860
74.4133,37.9641,59.6377,7,87.4402,15861
0.9497,91.4466,40.8474,7,-3.7456,15862
10.31,53.2347,8.8909,7,-0.7088,15863
80.4371,78.8278,10.5491,7,64.9558,15864
77.8645,80.5886,34.1641,7,84.1901,15865
72.8714,29.9961,73.0385,7,91.0585,15866
28.826,35.9047,88.5153,7,-6.4151,15867
26.372,92.9039,71.9136,7,50.6296,15868
45.1045,6.736,83.5066,7,19.9062,15869
71.4339,59.0175,12.9293,7,31.1134,15870
76.4163,73.2405,6.1263,7,6.0005,15871
15.09,47.9523,92.6619,7,13.2451,15872
87.0402,1.9025,45.2654,7,22.6064,15873
99.4435,66.3322,32.5459,7,18.5431,15874
15.4948,6.8691,8.0315,7,22.0461,15875
18.4002,76.5928,38.2569,7,59.3528,15876
18.4168,88.6361,78.8048,7,35.043,15877
88.4426,91.7428,39.7602,7,33.9044,15878
98.9619,12.2029,51.4125,7,38.6421,15879
48.2645,88.4595,87.7356,7,56.0526,15880
27.2813,27.0672,71.836,7,81.8179,15881
66.0555,4.6782,56.3043,7,4.4289,15882
52.377,55.7682,51.1367,7,98.6151,15883
96.2488,89.2538,41.914,7,62.5392,15884
23.5099,48.7469,70.8422,7,76.1172,15885
75.5347,14.1677,32.8678,7,10.981,15886
82.0776,58.7849,75.6284,7,73.6194,15887
97.1245,61.8621,54.0661,7,13.0152,15888
55.827,15.1406,3.949,7,-5.6772,15889
39.9461,15.3038,39.4802,7,7.5276,15890
57.0536,56.4837,83.4127,7,46.3624,15891
57.8764,54.6363,10.8321,7,36.9616,15892
37.6574,73.5802,17.0498,7,81.1157,15893
18.6062,98.1244,16.116,7,-2.1603,15894
76.2576,40.3138,21.196,7,104.5171,15895
66.7666,68.6493,60.706,7,84.39,15896
17.9894,49.8755,17.1656,7,50.632,15897
90.821,54.8607,14.5366,7,47.0532,15898
62.3613,62.0479,13.6127,7,59.6439,15899
77.7969,7.7519,82.1701,7,17.2688,15900
78.993,24.665,15.5101,7,87.0144,15901
75.3422,9.9551,88.6212,7,-15.398,15902
20.1707,45.7985,69.7511,7,28.617,15903
0.7236,23.0689,97.1808,7,14.3917,15904
56.7461,7.2865,66.6231,7,13.1295,15905
59.5798,78.2936,59.4896,7,81.7319,15906
79.5614,55.6585,95.2936,7,22.5498,15907
98.2146,75.7714,32.2442,7,12.6169,15908
38.173,16.479,70.0705,7,32.5037,15909
67.5039,26.496,83.641,7,54.806,15910
56.2964,51.4321,50.7801,7,74.5837,15911
73.2447,31.3093,89.3857,7,20.2934,15912
73.6503,91.4128,54.5205,7,46.3983,15913
49.1031,24.4552,39.4334,7,88.9576,15914
78.3677,56.9189,56.8288,7,83.2776,15915
3.7485,24.8391,93.4564,7,10.0073,15916
90.9413,21.2196,59.0879,7,51.7183,15917
34.2974,97.9231,83.9228,7,23.3646,15918
10.0558,55.3283,26.8572,7,23.1281,15919
60.6648,19.4004,94.2722,7,23.7167,15920
37.7993,50.6894,13.4159,7,54.7268,15921
69.6904,42.3162,89.7175,7,6.6731,15922
26.3136,5.0724,54.8503,7,14.3129,15923
60.3416,30.9253,49.3523,7,73.4795,15924
67.7347,47.4896,39.3202,7,72.9515,15925
96.4499,13.3683,76.0806,7,-21.6312,15926
62.7818,96.801,57.9028,7,10.8761,15927
13.514,86.5682,31.905,7,19.1966,15928
59.8613,52.8127,93.3641,7,12.2587,15929
63.2959,58.0251,86.2977,7,46.8065,15930
4.1923,60.7287,1.0041,7,21.8788,15931
38.5977,83.152,76.8437,7,88.004,15932
91.263,47.9954,38.7036,7,52.1907,15933
0.2397,79.9097,13.6663,7,6.0026,15934
52.3018,84.5003,67.0788,7,72.9687,15935
9.2292,29.7867,13.0236,7,8.0609,15936
91.0026,41.1968,40.3828,7,25.9568,15937
25.5535,95.555,22.9776,7,18.8099,15938
73.0051,56.4036,92.7324,7,-1.5027,15939
42.524,99.4982,50.6719,7,6.4853,15940
36.8821,74.4285,52.1013,7,75.0249,15941
97.3858,94.6089,89.8737,7,5.4436,15942
52.7498,44.2073,26.6054,7,69.9818,15943
4.0659,38.5241,99.1935,7,4.0713,15944
99.0824,25.0802,23.9965,7,14.7203,15945
47.3052,75.9662,54.5286,7,80.0037,15946
54.8451,84.7871,87.6572,7,46.6345,15947
19.8195,27.6638,14.718,7,42.5609,15948
62.8012,58.1985,77.4496,7,66.2912,15949
51.598,32.8329,49.3097,7,76.7203,15950
22.7361,46.314,1.8093,7,17.4426,15951
2.6237,19.6562,59.6802,7,7.3482,15952
90.2306,35.4855,47.022,7,51.0999,15953
72.9745,14.0515,42.0107,7,10.7568,15954
84.1505,55.5009,3.8435,7,5.3824,15955
45.7206,34.139,50.2527,7,74.2372,15956
98.9553,24.2974,37.7687,7,9.9989,15957
62.8463,55.1123,30.6146,7,94.8666,15958
34.6197,63.4275,67.6779,7,76.3345,15959
31.2837,76.3819,46.3691,7,86.2336,15960
17.6644,27.9192,14.9521,7,43.1737,15961
78.4508,68.0192,35.0372,7,62.4028,15962
15.483,80.3286,48.4711,7,-3.5607,15963
85.1454,74.6406,26.6195,7,42.1427,15964
46.0695,55.2512,45.5126,7,70.8746,15965
57.6034,95.0449,29.5809,7,0.9347,15966
24.4598,37.0143,88.947,7,17.4083,15967
13.2665,36.0472,41.9058,7,-14.8381,15968
94.151,57.481,83.9782,7,44.2331,15969
57.0338,6.9454,15.9044,7,-6.6954,15970
37.0911,56.4951,55.5237,7,89.3607,15971
27.5649,9.6559,31.0253,7,14.7792,15972
96.2669,47.0577,33.463,7,26.1257,15973
14.4175,74.7499,23.7116,7,2.2374,15974
22.5619,58.2953,53.2018,7,57.8697,15975
13.2607,92.3104,42.3581,7,1.5022,15976
3.7184,84.7135,30.4189,7,14.4683,15977
72.3396,19.0544,54.0051,7,47.9585,15978
11.0114,21.7836,80.0387,7,1.346,15979
48.0213,62.4261,65.8101,7,67.6068,15980
56.2889,11.116,16.6321,7,20.7113,15981
14.6865,17.6181,29.26,7,10.4975,15982
93.1589,58.7299,0.7716,7,9.8611,15983
78.2388,45.777,29.5881,7,79.487,15984
49.5042,14.1453,92.71,7,17.3956,15985
64.214,81.5311,29.4838,7,96.9158,15986
63.7282,20.0996,26.5477,7,41.1163,15987
31.0581,75.937,93.5597,7,6.9213,15988
55.9498,2.1651,70.4116,7,21.0276,15989
4.019,43.2118,69.355,7,21.7838,15990
78.7735,27.3841,67.4441,7,66.2831,15991
26.7279,82.5967,34.6112,7,83.2933,15992
35.7169,8.7312,62.889,7,12.7598,15993
79.4819,43.6936,24.6312,7,78.5286,15994
98.9592,7.0937,67.3871,7,2.8053,15995
41.0581,78.5839,39.6351,7,58.911,15996
90.0128,46.3975,26.4533,7,52.1893,15997
20.8094,28.7898,61.9069,7,34.7397,15998
9.8715,7.8671,21.1564,7,14.3593,15999
18.4599,41.1575,66.8104,7,56.8465,16000
25.1406,50.5171,80.5987,8,47.6779,16001
31.6654,96.6035,31.4853,8,15.6241,16002
10.9716,75.146,38.2473,8,24.2393,16003
96.1172,88.16,40.432,8,55.0461,16004
93.6731,5.856,90.1363,8,7.0077,16005
96.6721,32.8795,48.1666,8,34.4608,16006
96.5972,76.4388,51.8986,8,43.76,16007
24.6726,11.4947,34.4649,8,6.9179,16008
78.5175,83.1511,4.2501,8,13.5833,16009
68.4747,62.679,95.2533,8,21.9517,16010
48.1076,71.768,20.2917,8,72.2371,16011
56.5385,13.1253,38.5596,8,13.0321,16012
28.6289,66.4756,31.0246,8,73.3701,16013
14.6891,23.8211,92.9522,8,16.6553,16014
50.8109,84.8543,10.1531,8,55.5132,16015
83.5399,39.6476,47.7805,8,77.6535,16016
60.3293,7.0409,33.8707,8,7.923,16017
95.2624,91.452,81.2637,8,48.8645,16018
17.3658,6.0285,60.1528,8,12.1084,16019
19.3554,55.0054,75.6186,8,32.3245,16020
11.5978,65.9546,98.1615,8,6.3056,16021
95.7686,77.4222,27.1922,8,48.7598,16022
53.6153,75.8948,63.2652,8,95.728,16023
32.9827,14.2255,23.8586,8,12.733,16024
92.1126,46.5231,45.2059,8,23.2774,16025
28.7273,51.908,48.2419,8,65.1281,16026
41.0274,40.712,29.1617,8,71.5857,16027
32.833,46.6456,41.0684,8,98.4734,16028
15.5679,97.6765,59.2554,8,13.8608,16029
97.3366,6.2056,92.3638,8,12.8228,16030
0.4457,85.5894,95.926,8,5.5006,16031
7.5372,15.1198,32.8349,8,1.8707,16032
45.325,60.1066,32.7174,8,74.0356,16033
11.4326,98.7162,44.3039,8,15.8865,16034
20.6716,32.3846,57.7046,8,59.7249,16035
1.0451,48.5966,28.0405,8,10.4892,16036
75.2746,74.2018,16.4433,8,89.2288,16037
98.4625,94.1551,91.3221,8,10.0095,16038
41.4078,51.818,42.797,8,67.9157,16039
7.1036,7.6669,89.606,8,8.9687,16040
46.6001,50.4032,68.1693,8,82.1596,16041
3.9234,97.5852,50.702,8,14.4448,16042
96.3026,77.279,11.4263,8,49.0529,16043
86.6388,27.4716,34.753,8,42.6079,16044
97.7962,67.1837,9.2094,8,15.9373,16045
63.8964,16.4009,81.7325,8,62.5657,16046
11.6844,78.2187,29.051,8,11.0268,16047
90.9183,20.6611,39.7022,8,53.7731,16048
16.3193,65.6509,32.2957,8,-2.0006,16049
11.1274,60.1028,20.4781,8,23.9885,16050
88.1152,36.1958,59.3184,8,57.2486,16051
43.5522,72.2194,12.1706,8,38.7117,16052
81.1255,97.1668,66.917,8,-4.6862,16053
85.1157,30.5064,44.735,8,43.575,16054
2.2145,50.8787,53.9854,8,-6.1368,16055
15.1097,63.2327,39.3123,8,12.9633,16056
25.4482,21.4202,43.7806,8,45.2,16057
53.0986,40.1589,92.7555,8,17.0343,16058
6.0926,0.9215,72.1516,8,4.2918,16059
58.6727,38.8793,96.3904,8,26.3231,16060
52.5533,59.956,61.8601,8,78.3965,16061
21.9809,33.3785,95.8712,8,8.9522,16062
64.3883,57.9429,56.3333,8,68.5148,16063
86.9324,87.6057,4.848,8,22.0693,16064
75.9509,46.4933,65.0278,8,85.062,16065
36.0955,57.621,25.9346,8,91.0212,16066
52.0869,79.9856,2.8191,8,16.109,16067
58.1832,95.4818,21.2215,8,-6.0349,16068
81.2436,64.599,80.7991,8,32.1001,16069
68.0093,67.1168,53.2534,8,75.7263,16070
91.5765,35.3933,76.242,8,34.2425,16071
87.2176,90.5262,33.4688,8,38.15,16072
60.5299,81.8175,32.1195,8,79.854,16073
77.5899,69.0886,72.4218,8,98.2084,16074
79.1257,6.2638,29.2486,8,13.0534,16075
20.156,19.26,63.3039,8,53.2189,16076
69.341,33.3355,69.1072,8,62.2617,16077
5.2683,53.0352,32.8036,8,2.6982,16078
46.7443,88.015,98.3907,8,9.9892,16079
3.2441,25.1387,99.5025,8,4.5954,16080
66.184,14.7826,80.9175,8,17.6648,16081
63.3976,73.4289,20.7568,8,87.7827,16082
65.2856,0.1049,10.2211,8,3.5334,16083
96.9888,46.1154,73.1674,8,-0.0269,16084
3.6106,91.0836,21.3211,8,2.6773,16085
92.5011,9.3417,81.5278,8,7.6244,16086
14.7321,1.3973,12.0048,8,6.1772,16087
95.3597,61.8219,94.6541,8,6.5498,16088
17.152,78.4588,46.2194,8,14.3241,16089
29.0353,94.7245,88.818,8,6.6724,16090
57.3061,93.5742,1.6199,8,8.1793,16091
61.1483,86.3118,53.7969,8,97.1164,16092
57.3559,5.3997,26.9952,8,34.0657,16093
36.299,37.0193,94.2131,8,17.1059,16094
72.7802,75.6711,62.1212,8,57.9235,16095
21.9703,23.8491,0.3085,8,6.2457,16096
4.6134,23.8057,89.3096,8,11.6581,16097
17.7597,75.9614,74.9155,8,45.6304,16098
17.6118,48.1724,86.5576,8,42.8914,16099
81.9453,68.7572,26.4111,8,75.1087,16100
50.9733,96.4106,99.1512,8,17.6889,16101
17.2498,36.3331,63.7066,8,4.0455,16102
8.6751,57.9432,49.1409,8,2.6096,16103
30.8372,30.3687,81.2495,8,51.2674,16104
16.3282,33.6077,72.0986,8,32.269,16105
77.117,4.0897,7.5022,8,-11.1499,16106
63.0155,80.9895,52.6345,8,84.8922,16107
2.0716,58.7326,76.861,8,5.5305,16108
53.4046,66.6751,3.2773,8,-1.3694,16109
26.7756,2.7986,34.9737,8,17.7294,16110
35.2128,98.1299,91.5705,8,1.0447,16111
93.4028,84.957,7.4122,8,41.9418,16112
48.6937,42.9334,93.5935,8,12.3086,16113
40.9185,33.4644,18.1257,8,80.2108,16114
56.5866,75.8139,90.0432,8,23.4169,16115
70.0392,34.5458,82.9289,8,54.8416,16116
88.1795,85.4109,87.8307,8,47.8763,16117
8.0979,54.1536,10.9419,8,9.7429,16118
34.1276,14.6516,32.5342,8,5.0137,16119
57.6748,81.0365,17.3214,8,89.8676,16120
56.6277,85.4069,38.5159,8,61.8935,16121
85.9663,73.3293,24.3224,8,49.9367,16122
52.0485,68.3152,58.0229,8,59.7606,16123
79.4645,90.6371,74.722,8,62.1118,16124
10.7112,82.771,94.161,8,19.0677,16125
65.3546,91.147,83.0604,8,44.7407,16126
23.1244,13.7429,97.3611,8,18.1637,16127
15.1478,76.2085,44.1669,8,14.398,16128
47.9286,87.8416,77.752,8,46.1718,16129
16.2453,56.8503,75.0384,8,-5.3534,16130
52.5139,34.2202,77.8127,8,61.8827,16131
59.6951,79.4606,44.0227,8,89.3391,16132
39.8718,47.2073,77.2142,8,67.0159,16133
37.7425,92.2961,80.8239,8,47.0693,16134
82.8945,19.1528,66.2021,8,47.5585,16135
97.4693,96.7995,85.1336,8,9.399,16136
47.2758,12.9535,29.1444,8,36.9857,16137
83.8071,51.4676,37.4033,8,81.3414,16138
53.9434,51.7655,27.2266,8,72.4874,16139
57.8741,91.705,44.8973,8,40.3259,16140
58.6014,44.8103,63.6753,8,97.6642,16141
24.5295,34.4784,94.1389,8,-1.4347,16142
70.9049,0.5081,74.3348,8,-4.1562,16143
83.8506,98.193,94.8516,8,14.217,16144
81.5809,29.1369,67.0753,8,78.0026,16145
77.3127,32.0716,78.2173,8,77.7647,16146
88.1553,73.1369,28.9951,8,52.7187,16147
1.1735,82.8072,55.8418,8,11.7822,16148
90.4638,68.3819,7.8398,8,11.0811,16149
27.4918,40.3239,27.0439,8,81.9969,16150
29.496,11.8428,42.9812,8,5.356,16151
40.0365,47.5565,89.6598,8,4.721,16152
36.8185,2.9729,4.3346,8,20.8453,16153
49.6958,46.5207,63.6649,8,82.5849,16154
28.936,72.4577,24.684,8,70.8135,16155
60.9953,7.6269,23.2507,8,9.8169,16156
6.5567,99.4387,21.699,8,23.3832,16157
23.0535,29.6804,0.1929,8,23.359,16158
38.5508,48.1715,61.0054,8,101.0972,16159
51.8125,40.1998,89.6049,8,7.0797,16160
71.3135,64.3942,3.0211,8,6.0715,16161
38.2008,27.04,29.6611,8,89.5057,16162
71.2071,56.145,44.1623,8,86.6197,16163
16.0377,15.8422,68.9803,8,-5.2166,16164
22.7934,7.1125,86.9335,8,1.5602,16165
12.9053,96.7704,92.0409,8,2.1606,16166
82.07,57.7019,0.3455,8,11.0853,16167
30.2096,20.1347,67.1349,8,41.1413,16168
84.7316,59.246,63.601,8,38.1689,16169
88.0146,18.6315,51.7329,8,45.8578,16170
89.1502,23.8628,40.3387,8,48.5839,16171
95.7828,63.5772,95.4481,8,18.0655,16172
27.8001,40.3652,49.802,8,85.6797,16173
75.8856,31.4507,53.7345,8,60.0015,16174
82.3628,97.1301,50.3796,8,-10.135,16175
83.1118,73.0686,19.7228,8,76.1452,16176
8.6772,82.0782,26.2294,8,18.0489,16177
50.7622,71.4523,65.0104,8,72.2934,16178
31.1478,59.0668,30.5745,8,90.467,16179
92.4824,51.6432,82.5187,8,41.9426,16180
38.6772,42.1792,68.3764,8,72.5088,16181
43.1003,48.7436,57.5791,8,77.7647,16182
64.6383,86.5075,85.584,8,42.0566,16183
98.3542,8.7313,97.9028,8,-1.6446,16184
85.8112,72.8716,42.1929,8,40.7187,16185
48.9246,36.7535,1.9081,8,18.9089,16186
67.9563,23.6486,48.3693,8,53.6953,16187
60.8679,61.3252,50.9371,8,74.7012,16188
19.1104,54.7511,44.5454,8,49.1215,16189
26.75,54.2301,2.0865,8,17.3854,16190
14.586,96.7181,90.1772,8,11.4735,16191
63.568,88.7557,20.1826,8,45.1773,16192
12.9089,6.3932,92.2249,8,-6.7762,16193
71.8523,57.2586,24.6787,8,83.2698,16194
75.6909,60.4547,18.5146,8,90.6449,16195
61.8362,64.2516,41.9012,8,83.6083,16196
18.4483,97.3886,61.1499,8,6.672,16197
12.5753,50.3631,12.2734,8,11.9998,16198
73.537,39.3527,93.242,8,7.7978,16199
13.9557,40.5644,29.5315,8,7.9937,16200
58.49,79.6295,35.1556,8,80.1873,16201
78.7145,72.0638,41.161,8,55.5945,16202
3.8511,16.3163,97.1421,8,18.8099,16203
99.5802,66.6061,81.7501,8,29.8122,16204
64.9866,63.0677,72.102,8,91.588,16205
52.4272,83.0757,30.5299,8,67.0675,16206
25.116,15.6484,2.1496,8,7.336,16207
3.6965,57.0642,47.7442,8,11.3163,16208
7.0398,52.3362,73.8529,8,9.3855,16209
88.1048,1.7807,69.57,8,0.1889,16210
22.6426,92.2395,32.2964,8,47.29,16211
41.5161,53.3852,50.8608,8,72.3872,16212
39.5751,46.8175,17.709,8,86.176,16213
54.6008,78.0752,9.9468,8,53.9795,16214
92.7316,92.3865,44.8068,8,20.2952,16215
35.6237,61.3744,9.8982,8,50.5755,16216
74.7855,92.2776,22.2645,8,30.64,16217
14.98,66.5745,62.4915,8,2.8609,16218
81.2476,39.1088,5.978,8,5.1441,16219
40.5058,4.2993,89.7222,8,22.2591,16220
48.8072,18.0029,76.8787,8,42.2728,16221
2.4323,87.3392,72.8256,8,2.6492,16222
